# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 1029900279 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-351545,0.99803,0.0161914,8,255,0,351570,-3.30003,-2.53828,-0.62868,-0.755223,-2.78874,-0.487906,0.418475,0.813901,1.17284,-0.567955,0.297895,0.564689,0.0217688,-0.274179,-0.177014,1.00042,-0.135335,0.696221,1.61762,-1.17754,-0.987469,0.658599,1.03182,-0.769082,-0.691735,0.14302,-0.922435,-0.0545726,0.160019,0.482558,0.152295,0.873002,-0.262808,-0.58083,-0.993026,1.30649,0.989252,-2.40721,-0.169536,0.625649,0.0311652,-0.0566065,-0.0170005,-0.0204405,-0.0319941,-0.00617631,-0.0417391,0.0701223,-0.0152381,0.0157571,0.00384924,0.00612203,-0.0106893,0.0273924,-0.0347591,0.000550321,-0.00355993,-0.0258861,-0.0236668,0.6774,0.773238,0.142356,0.16557,1.36568,-0.108739,-0.130626,-0.482351,-0.0843899,0.0723809,0.140775,0.202858,-0.0982353,0.051525,0.0976705,0.0037652,-0.0474229,-0.0306169,0.173036,-0.023408,0.120421,0.27979,-0.203671,-0.170796,0.113914,0.178467,-0.133023,-0.119645,0.0247372,-0.159547,-0.00943906,0.0276774,0.0834649,0.0263415,0.150997,-0.0454561,-0.100462,-0.186975,0.245997,0.186265,-0.453249,-0.0319216,0.117802,0.172963,0.188288
-351542,0.919592,0.0161914,8,255,0,351572,-3.16406,-2.52817,-1.68206,-1.17539,-2.59931,-0.655919,-0.828488,0.382697,1.59118,-0.852648,-0.338661,0.419199,0.692964,-0.577709,-0.465999,0.99693,-0.357562,0.647899,2.10184,-1.05873,-1.30375,0.461854,1.13774,-1.08725,-0.375466,0.133254,-1.49223,0.0986955,0.0459011,1.22496,-0.170256,0.595513,-0.959746,-0.85433,-1.10179,0.573729,0.454659,-2.19036,-0.151518,0.0712722,0.0307635,-0.0707066,-0.013953,-0.0226731,-0.0309308,0.0202863,-0.0555551,0.0636754,0.00142324,0.0161576,0.00316784,0.00908126,-0.0086603,0.0276242,-0.0383062,0.000819156,-0.0104074,-0.018653,-0.0261204,1.49166,1.87819,0.187336,0.352808,1.3602,-0.258004,-0.180289,-0.398698,-0.100609,-0.127079,0.0587005,0.244066,-0.130785,-0.0519459,0.0642994,0.106291,-0.0886126,-0.0714778,0.152915,-0.0548452,0.0993788,0.322394,-0.162394,-0.199977,0.070842,0.174514,-0.166769,-0.0575913,0.0204393,-0.228887,0.0151385,0.0070406,0.187893,-0.0261149,0.0913435,-0.147212,-0.131042,-0.283639,0.147698,0.117045,-0.563877,-0.0390062,0.018348,0.153386,0.257436
-351552,0.968406,0.0161914,7,127,0,351572,-3.17759,-2.52719,-1.82643,-0.986349,-2.7659,-0.660198,-0.744021,0.34664,1.56531,-0.963233,-0.467814,0.375635,0.853485,-0.713537,-0.420097,0.930168,-0.378655,0.876909,2.16514,-1.26549,-1.34732,0.67385,1.07725,-1.10933,-0.199795,0.194055,-1.54265,0.0836427,0.0567544,1.29463,-0.187324,0.44637,-0.819981,-0.931847,-1.29423,0.715541,0.246893,-2.17144,-0.304826,0.147058,0.0308219,-0.0716724,-0.012524,-0.023061,-0.031281,0.0180408,-0.0583095,0.0649804,0.000698582,0.0192886,0.000679532,0.00581178,-0.00698487,0.0269021,-0.0374863,-0.0027975,-0.0107522,-0.0212589,-0.028532,1.78419,2.01649,0.201509,0.317341,1.361,-0.275536,-0.148801,-0.417265,-0.0995977,-0.112243,0.0522942,0.236143,-0.145314,-0.0705746,0.0566684,0.128757,-0.107644,-0.0633759,0.140325,-0.0571239,0.132291,0.326634,-0.190913,-0.203257,0.101657,0.162514,-0.167354,-0.0301411,0.0292752,-0.232725,0.0126184,0.00856198,0.195309,-0.0282597,0.0673395,-0.123703,-0.140579,-0.289228,0.159905,0.0551743,-0.48526,-0.0681207,0.0328637,0.15086,0.223474
-351565,0.976065,0.0161914,8,255,0,351597,-3.2594,-2.53129,-1.23787,-2.31548,-2.12618,-0.595931,-0.994825,0.46316,1.06579,-0.981083,0.432539,0.520088,0.178089,-0.411503,-0.479503,1.22639,-0.58919,0.245588,2.03915,-0.995654,-1.55316,0.827741,1.21456,-1.11873,-0.313551,0.276309,-1.33681,0.0457756,-0.0178787,1.20432,0.469985,0.923894,-0.774375,-1.14306,-0.764407,0.900005,0.541098,-1.82903,-0.0731152,0.427327,0.0309837,-0.0458005,-0.0103635,-0.0142714,-0.0209877,0.00883435,-0.0507112,0.066344,-0.00499495,0.0193741,0.00807189,0.00932137,-0.0089837,0.0236398,-0.026597,0.00518879,-0.00654052,-0.0216306,-0.0280581,2.4563,1.2318,0.216039,0.295955,1.3632,-0.170634,-0.319177,-0.293084,-0.0821461,-0.137132,0.0638443,0.146914,-0.135237,0.0596234,0.0716916,0.0245486,-0.0567236,-0.0660971,0.169051,-0.0812168,0.0338531,0.281086,-0.137246,-0.214096,0.1141,0.167421,-0.154211,-0.0432214,0.0380878,-0.184273,0.00630994,-0.00246449,0.16601,0.0647851,0.127354,-0.106744,-0.157565,-0.203836,0.239994,0.144289,-0.487728,-0.0194968,0.113951,0.137845,0.266659
-351567,0.886843,0.0161914,8,255,0,351603,-2.93942,-2.53011,-1.24575,-2.13528,-2.77063,-0.465777,0.559182,0.61957,1.41788,-0.669519,-1.07419,0.63446,0.687414,-0.404332,-0.571295,1.09876,-0.545299,0.596938,1.80365,-1.65701,-1.18426,-0.233562,1.40682,-1.53721,-0.833477,-0.119376,-1.04343,-0.204158,-0.0650182,0.651275,-0.281812,0.637387,-0.727107,-0.0801959,-1.57725,-0.203965,-0.443831,-2.81402,-1.03144,-0.623089,0.0307227,-0.0746746,-0.0167239,-0.0250027,-0.0294978,0.00244974,-0.0535828,0.0707173,-0.0071137,0.0161295,-0.00722042,0.00853268,-0.00581112,0.0310166,-0.0425359,-0.0058524,-0.00884165,-0.0220665,-0.0296727,0.32907,1.32415,0.065521,0.337816,1.35965,-0.142288,-0.243888,-0.316458,-0.0532004,0.063869,0.0707663,0.161948,-0.0764715,-0.122692,0.0724671,0.0785154,-0.0461822,-0.0652525,0.125499,-0.0622833,0.0681814,0.20601,-0.189262,-0.135264,-0.0266771,0.160685,-0.175578,-0.0951986,-0.0136349,-0.119179,-0.0233187,-0.00742628,0.0743877,-0.0321882,0.0728015,-0.0830491,-0.00915986,-0.463033,-0.059878,-0.130295,-0.826111,-0.3028,-0.18292,0.114219,0.29357
-351565,0.985333,0.0161914,8,255,0,351606,-3.36444,-2.53932,-1.79167,-2.08387,-2.77694,-0.918023,-1.08761,0.143744,1.12344,-1.22992,0.580802,0.313428,-0.0978169,-0.668135,-1.19624,0.982611,-0.669756,0.98054,2.53556,-1.39439,-1.6653,1.23357,1.19176,-1.52642,-0.680733,0.338661,-1.83175,0.178428,-0.110878,1.34424,0.465492,0.72582,-1.04562,-1.60563,-0.535695,1.53586,1.28485,-1.469,0.359656,0.932837,0.0311078,-0.0555716,-0.00706703,-0.0284224,-0.0285037,0.014605,-0.0463982,0.0701206,-0.0096194,0.0145532,0.0036912,0.00379071,-0.00721063,0.0289245,-0.0376422,0.00276682,-0.0138176,-0.0236711,-0.0266836,4.29665,0.690317,0.223029,0.196138,1.3649,-0.192777,-0.224216,-0.298788,-0.0987758,-0.117022,0.0154664,0.120878,-0.132335,0.0624921,0.0337236,-0.0105247,-0.0718888,-0.128711,0.105725,-0.0720632,0.105502,0.272817,-0.150031,-0.17918,0.132727,0.128229,-0.164237,-0.0732443,0.0364386,-0.19709,0.0191981,-0.0119301,0.144635,0.0500852,0.0780955,-0.112505,-0.17276,-0.126461,0.362569,0.303314,-0.346786,0.0849035,0.220214,0.107596,0.236069
-351556,0.995754,0.0161914,8,255,0,351599,-3.48529,-2.5528,-2.30348,-1.76334,-2.73132,-1.56793,-0.197775,0.820573,1.61246,-1.6569,-0.294202,0.530861,0.431095,-0.39614,-0.277691,1.1456,-0.595645,0.670766,1.55631,-2.18325,-1.72537,0.223465,1.02642,-1.57141,-0.730447,-0.109222,-1.4241,-0.296345,0.0334629,0.672072,-0.293086,0.526512,-0.684207,-1.57828,-0.0890303,1.25268,1.00986,-0.925209,0.688607,0.894494,0.031605,-0.0667662,-0.0231858,-0.0191842,-0.0314162,0.000950966,-0.0516409,0.073888,-0.00114788,0.0175979,0.00352808,0.0116161,-0.011706,0.025348,-0.0374977,-0.00509888,-0.00270777,-0.0188422,-0.0303852,0.791539,0.232819,0.118553,0.175728,1.3717,-0.306945,-0.23497,-0.363956,-0.208931,-0.026354,0.109343,0.214865,-0.220787,-0.0392031,0.0707386,0.0574446,-0.0527867,-0.037003,0.152655,-0.0793713,0.0893813,0.207382,-0.290924,-0.22991,0.0297772,0.136773,-0.209395,-0.097334,-0.0145541,-0.189765,-0.0394887,0.00445902,0.0895553,-0.0390545,0.0701591,-0.0911723,-0.210309,-0.0324243,0.456216,0.367786,-0.336955,0.250786,0.325769,0.133253,0.364193
-351551,0.984813,0.0161914,8,255,0,351592,-3.47911,-2.53181,-1.58166,-2.03743,-3.78474,-0.658831,0.44743,0.157817,1.34152,-0.637926,-0.272825,0.169061,0.152129,-0.335698,-1.21315,1.03841,-0.686842,0.71003,2.21621,-1.12018,-1.55725,0.324864,1.11085,-1.51835,-0.6198,-0.590719,-1.44536,-0.325928,-0.497332,0.793717,0.365455,0.708808,-1.02476,-1.1394,0.0468733,1.36646,1.09902,-0.57905,0.678981,1.01251,0.0309309,-0.0556593,-0.0159365,-0.0247803,-0.0359566,0.0100144,-0.0545704,0.0663922,-0.0147546,0.0149494,-0.00501237,0.005331,-0.010217,0.0260302,-0.0383151,0.00373641,-0.00725021,-0.0279641,-0.020482,1.32607,2.35696,0.150423,0.546376,1.36248,-0.206607,-0.266143,-0.494388,-0.0860608,0.0584463,0.0206151,0.175238,-0.0833301,-0.0356383,0.0220838,0.0198721,-0.043851,-0.15847,0.135644,-0.0897198,0.0927487,0.289495,-0.146326,-0.203419,0.0424359,0.145106,-0.198336,-0.0809623,-0.0771636,-0.188803,-0.0425748,-0.0649648,0.103681,0.0477381,0.0925891,-0.133861,-0.148836,0.0166817,0.486311,0.391129,-0.206078,0.241642,0.360343,0.130627,0.35589
-351556,0.991635,0.0161914,8,255,0,351590,-3.47438,-2.52792,-1.52412,-2.28706,-3.75587,-0.523782,-0.0306892,-0.0223421,1.25571,-0.864411,-0.291215,0.284963,0.158055,-0.457791,-1.19102,1.09154,-0.646652,1.00632,2.00312,-1.22698,-1.57488,0.481763,1.22491,-1.41417,-0.469891,-0.592121,-1.47349,-0.53879,-0.56578,0.503983,0.48617,0.66917,-1.15837,-1.02977,-0.11644,1.25998,0.999861,-0.658865,0.713131,0.93009,0.0308393,-0.0544138,-0.0135505,-0.0236111,-0.0367344,0.0080376,-0.0514213,0.0638604,-0.00944646,0.0187925,0.00708152,0.00425765,-0.0123499,0.0288336,-0.0355783,-0.00428022,-0.00922998,-0.0298157,-0.0211705,1.05109,2.71754,0.116938,0.632548,1.36124,-0.173842,-0.260864,-0.428397,-0.059743,-0.00350043,-0.00254836,0.143227,-0.0985953,-0.0332162,0.0325031,0.0180278,-0.0522159,-0.135848,0.124502,-0.0737576,0.114782,0.228477,-0.13995,-0.179632,0.0549502,0.139714,-0.161301,-0.0535961,-0.0675377,-0.168067,-0.0614548,-0.0645333,0.0574847,0.0554528,0.0763261,-0.132124,-0.117457,-0.0446796,0.483469,0.383659,-0.252814,0.273637,0.356887,0.114061,0.383712
-351557,0.86236,0.0161914,8,255,0,351592,-3.72388,-2.53022,-1.286,-1.49038,-2.95677,-0.637632,-0.445113,0.882297,1.4169,-1.15828,-0.0974434,0.119766,0.597139,-0.571922,-0.389832,0.853435,-0.696604,0.191832,1.64215,-1.90917,-1.72872,0.107153,0.743676,-1.3214,-1.33096,-0.4325,-1.55763,-0.119987,0.342987,1.2441,-0.369217,0.322739,-1.40593,-0.399253,0.79827,1.88948,1.76363,0.0521282,1.24486,1.55426,0.030925,-0.0674246,-0.0176184,-0.0197466,-0.0281246,0.00544834,-0.0473301,0.0724639,-4.74517e-05,0.0107187,0.00375807,0.0160312,-0.00593379,0.0239973,-0.0369923,0.00256351,-0.00852093,-0.0156272,-0.0293108,1.6577,1.3597,0.177897,0.44647,1.3624,-0.177687,-0.205926,-0.408539,-0.0881019,-0.0615015,0.121907,0.195773,-0.16004,-0.0134638,0.0165481,0.0825069,-0.0790227,-0.0538633,0.117919,-0.0962501,0.0265056,0.226897,-0.26379,-0.238858,0.0148053,0.102754,-0.182579,-0.183899,-0.0597587,-0.215219,-0.0165787,0.0473907,0.171898,-0.0510149,0.044593,-0.194258,-0.0551649,0.305647,0.723459,0.675269,0.0199592,0.476639,0.595106,0.13817,0.382887
-351555,0.80216,0.0161914,8,255,0,351584,-3.48018,-2.53111,-1.67216,-2.06963,-2.69394,-0.511681,-0.00758495,0.0274575,1.17166,-1.18376,-0.471546,0.587185,0.0338392,-0.563511,-0.958523,0.983242,-0.707511,0.895866,1.95387,-1.14801,-1.36351,0.694415,1.20278,-1.3713,-0.346096,0.370949,-1.21772,-0.0384701,-0.709031,0.362558,0.342115,0.932493,-0.361255,-1.47055,0.00973187,1.25482,1.03027,-0.717115,0.730723,0.911204,0.0311571,-0.0591841,-0.0142704,-0.024578,-0.0365744,0.00872724,-0.0507909,0.0631277,-0.0109845,0.0211788,0.00254405,0.0011985,-0.0133428,0.0264782,-0.0351927,-0.0037276,-0.00587862,-0.0270599,-0.0218622,1.09129,1.54352,0.132431,0.460448,1.36557,-0.211981,-0.262369,-0.341513,-0.0648662,-0.000961551,0.00348081,0.148532,-0.150066,-0.0597784,0.074438,0.00428982,-0.0714368,-0.121513,0.124646,-0.0896918,0.11357,0.247693,-0.145534,-0.172853,0.0880316,0.152477,-0.173841,-0.0438749,0.0470256,-0.154372,-0.00487689,-0.0898845,0.0459619,0.0433702,0.118213,-0.0457966,-0.186423,0.00360678,0.465057,0.381834,-0.265774,0.270817,0.337706,0.126771,0.370615
-351550,0.936359,0.0161914,8,255,0,351588,-3.34043,-2.53179,-1.20716,-0.979522,-2.16333,-1.03891,-0.507643,0.926187,1.38055,-0.479109,0.264059,0.25825,0.702879,-0.277876,-0.0913685,0.935875,-0.403113,0.345272,1.68986,-1.74403,-1.27991,0.148982,0.953832,-1.03641,-0.338841,-0.105924,-1.15864,0.105681,0.418934,1.1887,-0.256537,0.38693,-0.969736,-0.573594,-0.433678,0.715275,0.545483,-1.08256,0.311307,0.404012,0.0311979,-0.0619291,-0.0151453,-0.0217078,-0.0296964,0.010088,-0.0470975,0.0750029,-0.00349659,0.0177694,0.0118109,0.0164526,-0.00510916,0.0250043,-0.0367343,-0.000367557,-0.0090094,-0.0187227,-0.0273543,3.49202,1.71298,0.296005,0.560439,1.36613,-0.191216,-0.155158,-0.342676,-0.164565,-0.0804115,0.14671,0.218682,-0.0758917,0.0418275,0.0409073,0.111337,-0.044016,-0.0144729,0.148244,-0.0638538,0.0546917,0.267677,-0.276258,-0.20274,0.023599,0.151089,-0.164169,-0.0536731,-0.0167785,-0.183531,0.0167401,0.06636,0.188292,-0.0406359,0.0612904,-0.153608,-0.0908583,-0.185703,0.306285,0.233579,-0.463558,0.133303,0.173,0.158402,0.428206
-351551,0.969023,0.0161914,7,127,0,351588,-3.34588,-2.54942,-1.47018,-1.66161,-2.43473,-0.708946,-0.513662,0.735496,1.34937,-0.278998,-0.116433,0.394385,0.391922,-0.237452,-0.339132,1.09514,-0.224389,-0.0473077,1.89499,-1.29014,-0.79465,0.460108,0.97213,-1.07903,-0.518246,-0.150918,-0.939789,0.0417778,0.331423,0.976151,0.158541,0.352517,-0.825995,-0.473183,-0.504981,0.749548,0.558764,-1.05388,0.307201,0.457684,0.0311709,-0.0646664,-0.0242155,-0.0237625,-0.0349385,0.00190637,-0.0548892,0.0682262,-0.000914475,0.0245998,0.0129561,0.00954706,-0.00522898,0.0236293,-0.0320401,-0.000799525,-0.00675025,-0.0285296,-0.028655,1.29661,1.94937,0.178291,0.580586,1.36576,-0.230194,-0.260169,-0.381221,-0.111004,-0.0804271,0.115161,0.211279,-0.0436844,-0.0182306,0.0617512,0.0613657,-0.0371793,-0.0530999,0.171472,-0.0351339,-0.00740726,0.29671,-0.202004,-0.124423,0.0720419,0.152212,-0.16895,-0.0811449,-0.0236302,-0.147148,0.00654141,0.0518929,0.152842,0.0248238,0.0551957,-0.129331,-0.0740892,-0.209988,0.311687,0.232353,-0.43824,0.127744,0.19032,0.156576,0.415834
-351548,0.987298,0.0161914,8,255,0,351579,-3.2408,-2.52441,-1.34012,-1.75429,-2.41246,-0.987111,0.0850826,0.637769,1.3197,-2.02361,-0.41816,0.250156,0.157429,-0.531035,-0.484804,0.82787,-0.713392,0.0384635,1.85803,-1.7016,-1.09101,0.166963,1.16988,-1.39799,-0.624127,0.205731,-1.22088,-0.0983523,-0.0933136,0.928681,-0.1529,0.188233,-0.999197,-0.888708,-0.505664,0.655974,0.514817,-1.25435,0.045711,0.339552,0.0305155,-0.0572158,-0.00871094,-0.0243247,-0.0354535,0.0132121,-0.0468737,0.0708262,-0.0160581,0.0128399,-0.00416636,0.010367,-0.00812202,0.0293665,-0.0317597,-0.00106035,-0.00860841,-0.0247414,-0.0259782,1.59645,0.889475,0.177791,0.365099,1.35684,-0.188571,-0.246849,-0.339462,-0.138898,0.0119721,0.0897417,0.185698,-0.284746,-0.0588401,0.0351999,0.0221521,-0.074723,-0.0682178,0.116491,-0.100383,0.00541228,0.261447,-0.239435,-0.153518,0.0234937,0.164616,-0.196713,-0.0878221,0.0289488,-0.171793,-0.0138393,-0.0131303,0.130677,-0.0215149,0.0264866,-0.140599,-0.125052,-0.195752,0.253939,0.199295,-0.485583,0.0176956,0.131447,0.140712,0.387118
-351538,0.967648,0.0161914,8,255,0,351574,-3.50167,-2.5401,-1.4363,-1.2502,-2.93486,0.0963634,-0.535313,0.30471,1.24672,-0.104324,-0.0272539,0.345259,0.433385,-0.456275,-0.683186,0.929035,-0.468437,1.01269,1.70768,-1.08153,-1.37979,0.655629,0.887337,-1.08105,-0.752887,-0.200236,-1.33829,-0.0479347,-0.103099,0.554171,0.177784,0.799854,-0.503793,-0.678495,-0.0462207,0.95199,0.820518,-0.490837,0.44313,0.680412,0.0310024,-0.0680389,-0.0208237,-0.0205998,-0.031351,-0.00300867,-0.0496125,0.0649716,0.00442572,0.0175548,0.00963532,0.00700717,-0.0106001,0.0232525,-0.0402047,0.000847556,-0.00788823,-0.0201108,-0.0277238,0.992608,1.92698,0.148161,0.70303,1.36346,-0.213594,-0.185919,-0.436447,0.0143303,-0.0796072,0.0453139,0.185401,-0.0155142,-0.00405296,0.051344,0.0644493,-0.0678534,-0.101598,0.138158,-0.0696619,0.150598,0.253951,-0.160836,-0.20519,0.0974995,0.131957,-0.160765,-0.111963,-0.0297774,-0.199019,-0.00712844,-0.0153319,0.0824115,0.0264385,0.118947,-0.0749198,-0.1009,-0.0234084,0.482134,0.41555,-0.248584,0.224423,0.344594,0.148711,0.506448
-351555,0.995685,0.0161914,8,255,0,351578,-3.48599,-2.53116,-1.37041,-1.30171,-2.63195,-1.52524,-0.100742,0.732549,1.42968,-1.71132,-0.301174,0.764912,0.335883,-0.607898,-0.63059,1.05641,-0.47169,0.415832,2.15004,-1.38802,-1.50537,0.996505,1.05147,-0.970932,-0.469111,0.116285,-1.33257,0.396906,-0.193662,0.926825,-0.314141,0.883055,-1.51445,-0.564323,-0.0900637,1.30456,1.07657,-0.648341,0.551299,0.927057,0.0308478,-0.0505855,-0.0109799,-0.0306553,-0.029548,0.0163618,-0.0475761,0.0717921,-0.00625,0.0152387,-0.00171019,0.00772377,-0.0097695,0.0250833,-0.0338607,0.00359474,-0.0080474,-0.0172206,-0.0223488,0.504938,0.700793,0.086253,0.302331,1.36135,-0.166343,-0.158004,-0.319472,-0.185137,-0.0122282,0.0889185,0.173538,-0.207723,-0.0365572,0.0928467,0.0407703,-0.073788,-0.0765425,0.128229,-0.0572548,0.0504746,0.260977,-0.168481,-0.182726,0.120958,0.12763,-0.117854,-0.0569418,0.0141149,-0.16175,0.0481773,-0.0235072,0.1125,-0.0381312,0.107187,-0.183828,-0.0684989,-0.0325265,0.471142,0.388804,-0.234148,0.199102,0.334807,0.121382,0.36115
-351549,0.977772,0.0161914,8,255,0,351581,-3.29589,-2.53888,-1.13006,-1.54697,-2.61405,0.382361,-0.14299,0.619376,1.4873,-0.793526,-0.225645,0.341145,0.885817,-0.0887249,-0.189247,1.38319,-0.117581,1.06959,1.87704,-1.18034,-0.943761,0.257246,1.28011,-1.16859,-0.3905,0.336328,-0.835584,0.00607533,0.333227,1.03046,0.787147,0.710122,0.12295,-0.786078,-1.03597,0.868112,0.560268,-1.8849,0.0223352,0.375938,0.0310788,-0.0730612,-0.0271652,-0.0139838,-0.0285347,0.00473003,-0.048141,0.0657493,-0.0013206,0.0159691,0.00500775,0.0114442,-0.00856983,0.0273969,-0.0372676,-0.00350969,-0.00953958,-0.026537,-0.0293679,1.03936,0.953003,0.16245,0.269539,1.3645,-0.180069,-0.2465,-0.416533,0.0609271,-0.0227847,0.098694,0.236993,-0.126444,-0.0359553,0.0543595,0.14115,-0.0141378,-0.0301554,0.220404,-0.0187359,0.170433,0.299095,-0.188081,-0.150383,0.0409906,0.203978,-0.186208,-0.0622239,0.053592,-0.133145,0.000968069,0.0530978,0.164197,0.125427,0.113154,0.0195914,-0.125257,-0.286038,0.23969,0.154693,-0.520431,0.00616686,0.103798,0.159344,0.276105
-351551,0.933253,0.0161914,8,255,0,351581,-3.5697,-2.53411,-1.20664,-1.90645,-2.42971,-1.36931,0.131403,0.555383,1.73218,-0.662845,0.297028,0.637927,0.323014,-0.604036,-0.547188,1.46785,-0.29765,0.734925,2.1916,-1.2434,-1.01731,1.01801,1.24144,-0.821943,-0.444992,0.20092,-1.11393,0.28945,-0.0296557,1.10756,-0.113419,0.774782,-1.35818,-0.452036,0.0596265,0.543814,0.493301,-0.178796,0.327798,0.429863,0.0311888,-0.0531709,-0.00247273,-0.0275923,-0.0331612,0.0083638,-0.0517818,0.0701893,-0.00952069,0.016577,0.00206217,0.00526527,-0.00658834,0.0277791,-0.0407789,0.00234728,-0.00603303,-0.019022,-0.0236061,0.891118,1.49341,0.133927,1.15666,1.366,-0.17119,-0.270474,-0.34471,-0.194268,0.0186426,0.0787939,0.245749,-0.0940398,0.0421403,0.0905047,0.045827,-0.0856964,-0.0776312,0.208248,-0.0422286,0.104266,0.31093,-0.176406,-0.144329,0.144428,0.176127,-0.116612,-0.0631324,0.0285051,-0.158037,0.0410651,-0.00420734,0.157132,-0.0160912,0.109921,-0.19269,-0.0641318,0.056436,0.514716,0.466906,-0.16923,0.310259,0.406863,0.141873,0.946493
-351552,0.457862,0.0161914,8,255,0,351588,-3.50623,-2.53756,-1.1229,-1.44905,-2.73343,-1.98492,0.233525,0.388774,1.21967,-0.75692,0.0023559,0.527058,0.77319,-0.368671,-0.623623,1.37414,-0.433769,0.880308,2.47695,-1.31438,-1.13317,0.766662,1.2688,-1.22361,-0.60636,0.718744,-1.60194,0.0612999,0.00557874,1.22531,0.267603,1.00491,-1.22129,-0.970264,-0.0131201,0.547735,0.473373,-0.22667,0.260892,0.406711,0.0308693,-0.0538282,-0.00458972,-0.0221126,-0.0360494,0.0138251,-0.0481365,0.0728988,-0.00624881,0.0152641,-0.00520777,0.00462414,-0.0143327,0.0217358,-0.0392449,0.00266591,-0.0092584,-0.026747,-0.0291063,0.868581,0.272034,0.121562,0.451766,1.36164,-0.146465,-0.189006,-0.356533,-0.258901,0.0304597,0.0507095,0.159087,-0.0987283,0.000307291,0.0687465,0.100851,-0.0480873,-0.0813419,0.179236,-0.0565784,0.114822,0.323079,-0.171441,-0.147805,0.0999991,0.165495,-0.159601,-0.0790901,0.0937489,-0.208948,0.0079956,0.000727659,0.159822,0.0349046,0.131075,-0.159299,-0.126556,-0.0113642,0.47443,0.410021,-0.196334,0.225976,0.35228,0.130434,0.866167
